percentage_overlap	tp	gs_count	pp	target	grn	net	n_top	dataset	method
0.1623931623931624	19	117	53628	off_target	net_84_9903	0	1.0	net_70_11431_net_84_9903_net_59_10488_net_115_11153	scgenerai_config
0.0	0	117	54	on_target	net_84_9903	1	0.001	net_70_11431_net_84_9903_net_59_10488_net_115_11153	scgenerai_config
0.0	0	117	536	on_target	net_84_9903	1	0.01	net_70_11431_net_84_9903_net_59_10488_net_115_11153	scgenerai_config
0.017094017094017	2	117	2681	on_target	net_84_9903	1	0.05	net_70_11431_net_84_9903_net_59_10488_net_115_11153	scgenerai_config
0.0256410256410256	3	117	5363	on_target	net_84_9903	1	0.1	net_70_11431_net_84_9903_net_59_10488_net_115_11153	scgenerai_config
0.0341880341880341	4	117	10726	on_target	net_84_9903	1	0.2	net_70_11431_net_84_9903_net_59_10488_net_115_11153	scgenerai_config
0.0341880341880341	4	117	13407	on_target	net_84_9903	1	0.25	net_70_11431_net_84_9903_net_59_10488_net_115_11153	scgenerai_config
0.0769230769230769	9	117	26814	on_target	net_84_9903	1	0.5	net_70_11431_net_84_9903_net_59_10488_net_115_11153	scgenerai_config
0.1025641025641025	12	117	40221	on_target	net_84_9903	1	0.75	net_70_11431_net_84_9903_net_59_10488_net_115_11153	scgenerai_config
0.1623931623931624	19	117	53628	on_target	net_84_9903	1	1.0	net_70_11431_net_84_9903_net_59_10488_net_115_11153	scgenerai_config
0.0	0	87	54	off_target	net_59_10488	0	0.001	net_70_11431_net_84_9903_net_59_10488_net_115_11153	scgenerai_config
0.0114942528735632	1	87	536	off_target	net_59_10488	0	0.01	net_70_11431_net_84_9903_net_59_10488_net_115_11153	scgenerai_config
0.0114942528735632	1	87	2681	off_target	net_59_10488	0	0.05	net_70_11431_net_84_9903_net_59_10488_net_115_11153	scgenerai_config
0.0344827586206896	3	87	5363	off_target	net_59_10488	0	0.1	net_70_11431_net_84_9903_net_59_10488_net_115_11153	scgenerai_config
0.0459770114942528	4	87	10726	off_target	net_59_10488	0	0.2	net_70_11431_net_84_9903_net_59_10488_net_115_11153	scgenerai_config
0.0689655172413793	6	87	13407	off_target	net_59_10488	0	0.25	net_70_11431_net_84_9903_net_59_10488_net_115_11153	scgenerai_config
0.2298850574712643	20	87	26814	off_target	net_59_10488	0	0.5	net_70_11431_net_84_9903_net_59_10488_net_115_11153	scgenerai_config
0.3563218390804598	31	87	40221	off_target	net_59_10488	0	0.75	net_70_11431_net_84_9903_net_59_10488_net_115_11153	scgenerai_config
0.4942528735632184	43	87	53628	off_target	net_59_10488	0	1.0	net_70_11431_net_84_9903_net_59_10488_net_115_11153	scgenerai_config
0.0	0	87	54	off_target	net_59_10488	1	0.001	net_70_11431_net_84_9903_net_59_10488_net_115_11153	scgenerai_config
0.0	0	87	536	off_target	net_59_10488	1	0.01	net_70_11431_net_84_9903_net_59_10488_net_115_11153	scgenerai_config
0.0344827586206896	3	87	2681	off_target	net_59_10488	1	0.05	net_70_11431_net_84_9903_net_59_10488_net_115_11153	scgenerai_config
0.0689655172413793	6	87	5363	off_target	net_59_10488	1	0.1	net_70_11431_net_84_9903_net_59_10488_net_115_11153	scgenerai_config
0.0804597701149425	7	87	10726	off_target	net_59_10488	1	0.2	net_70_11431_net_84_9903_net_59_10488_net_115_11153	scgenerai_config
0.0919540229885057	8	87	13407	off_target	net_59_10488	1	0.25	net_70_11431_net_84_9903_net_59_10488_net_115_11153	scgenerai_config
0.2298850574712643	20	87	26814	off_target	net_59_10488	1	0.5	net_70_11431_net_84_9903_net_59_10488_net_115_11153	scgenerai_config
0.3218390804597701	28	87	40221	off_target	net_59_10488	1	0.75	net_70_11431_net_84_9903_net_59_10488_net_115_11153	scgenerai_config
0.4942528735632184	43	87	53628	off_target	net_59_10488	1	1.0	net_70_11431_net_84_9903_net_59_10488_net_115_11153	scgenerai_config
0.0	0	175	70	on_target	net_75_10306	0	0.001	net_75_10306_net_115_11153_net_72_10551_net_113_11113	scgenerai_config
0.0	0	175	701	on_target	net_75_10306	0	0.01	net_75_10306_net_115_11153_net_72_10551_net_113_11113	scgenerai_config
0.0	0	175	3506	on_target	net_75_10306	0	0.05	net_75_10306_net_115_11153_net_72_10551_net_113_11113	scgenerai_config
0.0171428571428571	3	175	7012	on_target	net_75_10306	0	0.1	net_75_10306_net_115_11153_net_72_10551_net_113_11113	scgenerai_config
0.0571428571428571	10	175	14025	on_target	net_75_10306	0	0.2	net_75_10306_net_115_11153_net_72_10551_net_113_11113	scgenerai_config
0.08	14	175	17531	on_target	net_75_10306	0	0.25	net_75_10306_net_115_11153_net_72_10551_net_113_11113	scgenerai_config
0.2628571428571428	46	175	35062	on_target	net_75_10306	0	0.5	net_75_10306_net_115_11153_net_72_10551_net_113_11113	scgenerai_config
0.4514285714285714	79	175	52594	on_target	net_75_10306	0	0.75	net_75_10306_net_115_11153_net_72_10551_net_113_11113	scgenerai_config
0.7028571428571428	123	175	70125	on_target	net_75_10306	0	1.0	net_75_10306_net_115_11153_net_72_10551_net_113_11113	scgenerai_config
0.0	0	175	70	off_target	net_75_10306	1	0.001	net_75_10306_net_115_11153_net_72_10551_net_113_11113	scgenerai_config
0.0	0	175	701	off_target	net_75_10306	1	0.01	net_75_10306_net_115_11153_net_72_10551_net_113_11113	scgenerai_config
0.0457142857142857	8	175	3506	off_target	net_75_10306	1	0.05	net_75_10306_net_115_11153_net_72_10551_net_113_11113	scgenerai_config
0.0742857142857142	13	175	7012	off_target	net_75_10306	1	0.1	net_75_10306_net_115_11153_net_72_10551_net_113_11113	scgenerai_config
0.1428571428571428	25	175	14025	off_target	net_75_10306	1	0.2	net_75_10306_net_115_11153_net_72_10551_net_113_11113	scgenerai_config
0.1657142857142857	29	175	17531	off_target	net_75_10306	1	0.25	net_75_10306_net_115_11153_net_72_10551_net_113_11113	scgenerai_config
0.3257142857142857	57	175	35062	off_target	net_75_10306	1	0.5	net_75_10306_net_115_11153_net_72_10551_net_113_11113	scgenerai_config
0.4742857142857143	83	175	52594	off_target	net_75_10306	1	0.75	net_75_10306_net_115_11153_net_72_10551_net_113_11113	scgenerai_config
0.7028571428571428	123	175	70125	off_target	net_75_10306	1	1.0	net_75_10306_net_115_11153_net_72_10551_net_113_11113	scgenerai_config
0.0	0	117	70	off_target	net_115_11153	0	0.001	net_75_10306_net_115_11153_net_72_10551_net_113_11113	scgenerai_config
0.0085470085470085	1	117	701	off_target	net_115_11153	0	0.01	net_75_10306_net_115_11153_net_72_10551_net_113_11113	scgenerai_config
0.0085470085470085	1	117	3506	off_target	net_115_11153	0	0.05	net_75_10306_net_115_11153_net_72_10551_net_113_11113	scgenerai_config
0.017094017094017	2	117	7012	off_target	net_115_11153	0	0.1	net_75_10306_net_115_11153_net_72_10551_net_113_11113	scgenerai_config
0.0256410256410256	3	117	14025	off_target	net_115_11153	0	0.2	net_75_10306_net_115_11153_net_72_10551_net_113_11113	scgenerai_config
0.0341880341880341	4	117	17531	off_target	net_115_11153	0	0.25	net_75_10306_net_115_11153_net_72_10551_net_113_11113	scgenerai_config
0.0598290598290598	7	117	35062	off_target	net_115_11153	0	0.5	net_75_10306_net_115_11153_net_72_10551_net_113_11113	scgenerai_config
0.0854700854700854	10	117	52594	off_target	net_115_11153	0	0.75	net_75_10306_net_115_11153_net_72_10551_net_113_11113	scgenerai_config
0.1196581196581196	14	117	70125	off_target	net_115_11153	0	1.0	net_75_10306_net_115_11153_net_72_10551_net_113_11113	scgenerai_config
0.0	0	117	70	on_target	net_115_11153	1	0.001	net_75_10306_net_115_11153_net_72_10551_net_113_11113	scgenerai_config
0.0	0	117	701	on_target	net_115_11153	1	0.01	net_75_10306_net_115_11153_net_72_10551_net_113_11113	scgenerai_config
0.0085470085470085	1	117	3506	on_target	net_115_11153	1	0.05	net_75_10306_net_115_11153_net_72_10551_net_113_11113	scgenerai_config
0.0256410256410256	3	117	7012	on_target	net_115_11153	1	0.1	net_75_10306_net_115_11153_net_72_10551_net_113_11113	scgenerai_config
0.0341880341880341	4	117	14025	on_target	net_115_11153	1	0.2	net_75_10306_net_115_11153_net_72_10551_net_113_11113	scgenerai_config
0.0341880341880341	4	117	17531	on_target	net_115_11153	1	0.25	net_75_10306_net_115_11153_net_72_10551_net_113_11113	scgenerai_config
0.0683760683760683	8	117	35062	on_target	net_115_11153	1	0.5	net_75_10306_net_115_11153_net_72_10551_net_113_11113	scgenerai_config
0.094017094017094	11	117	52594	on_target	net_115_11153	1	0.75	net_75_10306_net_115_11153_net_72_10551_net_113_11113	scgenerai_config
0.1196581196581196	14	117	70125	on_target	net_115_11153	1	1.0	net_75_10306_net_115_11153_net_72_10551_net_113_11113	scgenerai_config
0.0	0	189	70	off_target	net_72_10551	0	0.001	net_75_10306_net_115_11153_net_72_10551_net_113_11113	scgenerai_config
0.0105820105820105	2	189	701	off_target	net_72_10551	0	0.01	net_75_10306_net_115_11153_net_72_10551_net_113_11113	scgenerai_config
0.037037037037037	7	189	3506	off_target	net_72_10551	0	0.05	net_75_10306_net_115_11153_net_72_10551_net_113_11113	scgenerai_config
0.0899470899470899	17	189	7012	off_target	net_72_10551	0	0.1	net_75_10306_net_115_11153_net_72_10551_net_113_11113	scgenerai_config
0.1587301587301587	30	189	14025	off_target	net_72_10551	0	0.2	net_75_10306_net_115_11153_net_72_10551_net_113_11113	scgenerai_config
0.2116402116402116	40	189	17531	off_target	net_72_10551	0	0.25	net_75_10306_net_115_11153_net_72_10551_net_113_11113	scgenerai_config
0.2751322751322751	52	189	35062	off_target	net_72_10551	0	0.5	net_75_10306_net_115_11153_net_72_10551_net_113_11113	scgenerai_config
0.3968253968253968	75	189	52594	off_target	net_72_10551	0	0.75	net_75_10306_net_115_11153_net_72_10551_net_113_11113	scgenerai_config
0.5132275132275133	97	189	70125	off_target	net_72_10551	0	1.0	net_75_10306_net_115_11153_net_72_10551_net_113_11113	scgenerai_config
0.0	0	189	70	off_target	net_72_10551	1	0.001	net_75_10306_net_115_11153_net_72_10551_net_113_11113	scgenerai_config
0.0105820105820105	2	189	701	off_target	net_72_10551	1	0.01	net_75_10306_net_115_11153_net_72_10551_net_113_11113	scgenerai_config
0.0529100529100529	10	189	3506	off_target	net_72_10551	1	0.05	net_75_10306_net_115_11153_net_72_10551_net_113_11113	scgenerai_config
0.0793650793650793	15	189	7012	off_target	net_72_10551	1	0.1	net_75_10306_net_115_11153_net_72_10551_net_113_11113	scgenerai_config
0.1216931216931216	23	189	14025	off_target	net_72_10551	1	0.2	net_75_10306_net_115_11153_net_72_10551_net_113_11113	scgenerai_config
0.1428571428571428	27	189	17531	off_target	net_72_10551	1	0.25	net_75_10306_net_115_11153_net_72_10551_net_113_11113	scgenerai_config
0.2645502645502645	50	189	35062	off_target	net_72_10551	1	0.5	net_75_10306_net_115_11153_net_72_10551_net_113_11113	scgenerai_config
0.3915343915343915	74	189	52594	off_target	net_72_10551	1	0.75	net_75_10306_net_115_11153_net_72_10551_net_113_11113	scgenerai_config
0.5132275132275133	97	189	70125	off_target	net_72_10551	1	1.0	net_75_10306_net_115_11153_net_72_10551_net_113_11113	scgenerai_config
0.0	0	164	46	on_target	net_82_10152	0	0.001	net_82_10152_net_72_10551_net_98_11932_net_51_10906	scgenerai_config
0.0	0	164	458	on_target	net_82_10152	0	0.01	net_82_10152_net_72_10551_net_98_11932_net_51_10906	scgenerai_config
0.048780487804878	8	164	2288	on_target	net_82_10152	0	0.05	net_82_10152_net_72_10551_net_98_11932_net_51_10906	scgenerai_config
0.0853658536585365	14	164	4575	on_target	net_82_10152	0	0.1	net_82_10152_net_72_10551_net_98_11932_net_51_10906	scgenerai_config
0.1280487804878048	21	164	9151	on_target	net_82_10152	0	0.2	net_82_10152_net_72_10551_net_98_11932_net_51_10906	scgenerai_config
0.1524390243902439	25	164	11438	on_target	net_82_10152	0	0.25	net_82_10152_net_72_10551_net_98_11932_net_51_10906	scgenerai_config
0.3048780487804878	50	164	22876	on_target	net_82_10152	0	0.5	net_82_10152_net_72_10551_net_98_11932_net_51_10906	scgenerai_config
0.4817073170731707	79	164	34315	on_target	net_82_10152	0	0.75	net_82_10152_net_72_10551_net_98_11932_net_51_10906	scgenerai_config
0.7378048780487805	121	164	45753	on_target	net_82_10152	0	1.0	net_82_10152_net_72_10551_net_98_11932_net_51_10906	scgenerai_config
0.0060975609756097	1	164	46	off_target	net_82_10152	1	0.001	net_82_10152_net_72_10551_net_98_11932_net_51_10906	scgenerai_config
0.0060975609756097	1	164	458	off_target	net_82_10152	1	0.01	net_82_10152_net_72_10551_net_98_11932_net_51_10906	scgenerai_config
0.024390243902439	4	164	2288	off_target	net_82_10152	1	0.05	net_82_10152_net_72_10551_net_98_11932_net_51_10906	scgenerai_config
0.0975609756097561	16	164	4575	off_target	net_82_10152	1	0.1	net_82_10152_net_72_10551_net_98_11932_net_51_10906	scgenerai_config
0.1646341463414634	27	164	9151	off_target	net_82_10152	1	0.2	net_82_10152_net_72_10551_net_98_11932_net_51_10906	scgenerai_config
0.2012195121951219	33	164	11438	off_target	net_82_10152	1	0.25	net_82_10152_net_72_10551_net_98_11932_net_51_10906	scgenerai_config
0.3780487804878049	62	164	22876	off_target	net_82_10152	1	0.5	net_82_10152_net_72_10551_net_98_11932_net_51_10906	scgenerai_config
0.5914634146341463	97	164	34315	off_target	net_82_10152	1	0.75	net_82_10152_net_72_10551_net_98_11932_net_51_10906	scgenerai_config
0.7378048780487805	121	164	45753	off_target	net_82_10152	1	1.0	net_82_10152_net_72_10551_net_98_11932_net_51_10906	scgenerai_config
0.0	0	189	46	off_target	net_72_10551	0	0.001	net_82_10152_net_72_10551_net_98_11932_net_51_10906	scgenerai_config
0.0052910052910052	1	189	458	off_target	net_72_10551	0	0.01	net_82_10152_net_72_10551_net_98_11932_net_51_10906	scgenerai_config
0.0211640211640211	4	189	2288	off_target	net_72_10551	0	0.05	net_82_10152_net_72_10551_net_98_11932_net_51_10906	scgenerai_config
0.0476190476190476	9	189	4575	off_target	net_72_10551	0	0.1	net_82_10152_net_72_10551_net_98_11932_net_51_10906	scgenerai_config
0.1058201058201058	20	189	9151	off_target	net_72_10551	0	0.2	net_82_10152_net_72_10551_net_98_11932_net_51_10906	scgenerai_config
0.1322751322751322	25	189	11438	off_target	net_72_10551	0	0.25	net_82_10152_net_72_10551_net_98_11932_net_51_10906	scgenerai_config
0.2698412698412698	51	189	22876	off_target	net_72_10551	0	0.5	net_82_10152_net_72_10551_net_98_11932_net_51_10906	scgenerai_config
0.3968253968253968	75	189	34315	off_target	net_72_10551	0	0.75	net_82_10152_net_72_10551_net_98_11932_net_51_10906	scgenerai_config
0.5132275132275133	97	189	45753	off_target	net_72_10551	0	1.0	net_82_10152_net_72_10551_net_98_11932_net_51_10906	scgenerai_config
0.0	0	189	46	on_target	net_72_10551	1	0.001	net_82_10152_net_72_10551_net_98_11932_net_51_10906	scgenerai_config
0.0	0	189	458	on_target	net_72_10551	1	0.01	net_82_10152_net_72_10551_net_98_11932_net_51_10906	scgenerai_config
0.0211640211640211	4	189	2288	on_target	net_72_10551	1	0.05	net_82_10152_net_72_10551_net_98_11932_net_51_10906	scgenerai_config
0.037037037037037	7	189	4575	on_target	net_72_10551	1	0.1	net_82_10152_net_72_10551_net_98_11932_net_51_10906	scgenerai_config
0.0899470899470899	17	189	9151	on_target	net_72_10551	1	0.2	net_82_10152_net_72_10551_net_98_11932_net_51_10906	scgenerai_config
0.1111111111111111	21	189	11438	on_target	net_72_10551	1	0.25	net_82_10152_net_72_10551_net_98_11932_net_51_10906	scgenerai_config
0.2486772486772486	47	189	22876	on_target	net_72_10551	1	0.5	net_82_10152_net_72_10551_net_98_11932_net_51_10906	scgenerai_config
0.3597883597883597	68	189	34315	on_target	net_72_10551	1	0.75	net_82_10152_net_72_10551_net_98_11932_net_51_10906	scgenerai_config
0.5132275132275133	97	189	45753	on_target	net_72_10551	1	1.0	net_82_10152_net_72_10551_net_98_11932_net_51_10906	scgenerai_config
0.0	0	105	46	off_target	net_98_11932	0	0.001	net_82_10152_net_72_10551_net_98_11932_net_51_10906	scgenerai_config
0.0	0	105	458	off_target	net_98_11932	0	0.01	net_82_10152_net_72_10551_net_98_11932_net_51_10906	scgenerai_config
0.0285714285714285	3	105	2288	off_target	net_98_11932	0	0.05	net_82_10152_net_72_10551_net_98_11932_net_51_10906	scgenerai_config
0.0666666666666666	7	105	4575	off_target	net_98_11932	0	0.1	net_82_10152_net_72_10551_net_98_11932_net_51_10906	scgenerai_config
0.1142857142857142	12	105	9151	off_target	net_98_11932	0	0.2	net_82_10152_net_72_10551_net_98_11932_net_51_10906	scgenerai_config
0.1333333333333333	14	105	11438	off_target	net_98_11932	0	0.25	net_82_10152_net_72_10551_net_98_11932_net_51_10906	scgenerai_config
0.1904761904761904	20	105	22876	off_target	net_98_11932	0	0.5	net_82_10152_net_72_10551_net_98_11932_net_51_10906	scgenerai_config
0.2857142857142857	30	105	34315	off_target	net_98_11932	0	0.75	net_82_10152_net_72_10551_net_98_11932_net_51_10906	scgenerai_config
0.3619047619047619	38	105	45753	off_target	net_98_11932	0	1.0	net_82_10152_net_72_10551_net_98_11932_net_51_10906	scgenerai_config
0.0	0	105	46	off_target	net_98_11932	1	0.001	net_82_10152_net_72_10551_net_98_11932_net_51_10906	scgenerai_config
0.0	0	105	458	off_target	net_98_11932	1	0.01	net_82_10152_net_72_10551_net_98_11932_net_51_10906	scgenerai_config
0.0285714285714285	3	105	2288	off_target	net_98_11932	1	0.05	net_82_10152_net_72_10551_net_98_11932_net_51_10906	scgenerai_config
0.0571428571428571	6	105	4575	off_target	net_98_11932	1	0.1	net_82_10152_net_72_10551_net_98_11932_net_51_10906	scgenerai_config
0.1142857142857142	12	105	9151	off_target	net_98_11932	1	0.2	net_82_10152_net_72_10551_net_98_11932_net_51_10906	scgenerai_config
0.1142857142857142	12	105	11438	off_target	net_98_11932	1	0.25	net_82_10152_net_72_10551_net_98_11932_net_51_10906	scgenerai_config
0.2	21	105	22876	off_target	net_98_11932	1	0.5	net_82_10152_net_72_10551_net_98_11932_net_51_10906	scgenerai_config
0.2571428571428571	27	105	34315	off_target	net_98_11932	1	0.75	net_82_10152_net_72_10551_net_98_11932_net_51_10906	scgenerai_config
0.3619047619047619	38	105	45753	off_target	net_98_11932	1	1.0	net_82_10152_net_72_10551_net_98_11932_net_51_10906	scgenerai_config
0.0	0	154	52	on_target	net_84_10865	0	0.001	net_84_10865_net_88_10937_net_90_11013_net_60_10703	scgenerai_config
0.0	0	154	517	on_target	net_84_10865	0	0.01	net_84_10865_net_88_10937_net_90_11013_net_60_10703	scgenerai_config
0.0194805194805194	3	154	2584	on_target	net_84_10865	0	0.05	net_84_10865_net_88_10937_net_90_11013_net_60_10703	scgenerai_config
0.0584415584415584	9	154	5168	on_target	net_84_10865	0	0.1	net_84_10865_net_88_10937_net_90_11013_net_60_10703	scgenerai_config
0.0974025974025974	15	154	10336	on_target	net_84_10865	0	0.2	net_84_10865_net_88_10937_net_90_11013_net_60_10703	scgenerai_config
0.1103896103896103	17	154	12920	on_target	net_84_10865	0	0.25	net_84_10865_net_88_10937_net_90_11013_net_60_10703	scgenerai_config
0.2727272727272727	42	154	25840	on_target	net_84_10865	0	0.5	net_84_10865_net_88_10937_net_90_11013_net_60_10703	scgenerai_config
0.4025974025974026	62	154	38761	on_target	net_84_10865	0	0.75	net_84_10865_net_88_10937_net_90_11013_net_60_10703	scgenerai_config
0.5584415584415584	86	154	51681	on_target	net_84_10865	0	1.0	net_84_10865_net_88_10937_net_90_11013_net_60_10703	scgenerai_config
0.0	0	154	52	off_target	net_84_10865	1	0.001	net_84_10865_net_88_10937_net_90_11013_net_60_10703	scgenerai_config
0.0129870129870129	2	154	517	off_target	net_84_10865	1	0.01	net_84_10865_net_88_10937_net_90_11013_net_60_10703	scgenerai_config
0.0324675324675324	5	154	2584	off_target	net_84_10865	1	0.05	net_84_10865_net_88_10937_net_90_11013_net_60_10703	scgenerai_config
0.0454545454545454	7	154	5168	off_target	net_84_10865	1	0.1	net_84_10865_net_88_10937_net_90_11013_net_60_10703	scgenerai_config
0.1038961038961039	16	154	10336	off_target	net_84_10865	1	0.2	net_84_10865_net_88_10937_net_90_11013_net_60_10703	scgenerai_config
0.1493506493506493	23	154	12920	off_target	net_84_10865	1	0.25	net_84_10865_net_88_10937_net_90_11013_net_60_10703	scgenerai_config
0.2662337662337662	41	154	25840	off_target	net_84_10865	1	0.5	net_84_10865_net_88_10937_net_90_11013_net_60_10703	scgenerai_config
0.3831168831168831	59	154	38761	off_target	net_84_10865	1	0.75	net_84_10865_net_88_10937_net_90_11013_net_60_10703	scgenerai_config
0.5584415584415584	86	154	51681	off_target	net_84_10865	1	1.0	net_84_10865_net_88_10937_net_90_11013_net_60_10703	scgenerai_config
0.0	0	184	52	off_target	net_88_10937	0	0.001	net_84_10865_net_88_10937_net_90_11013_net_60_10703	scgenerai_config
0.0054347826086956	1	184	517	off_target	net_88_10937	0	0.01	net_84_10865_net_88_10937_net_90_11013_net_60_10703	scgenerai_config
0.0326086956521739	6	184	2584	off_target	net_88_10937	0	0.05	net_84_10865_net_88_10937_net_90_11013_net_60_10703	scgenerai_config
0.0652173913043478	12	184	5168	off_target	net_88_10937	0	0.1	net_84_10865_net_88_10937_net_90_11013_net_60_10703	scgenerai_config
0.1141304347826086	21	184	10336	off_target	net_88_10937	0	0.2	net_84_10865_net_88_10937_net_90_11013_net_60_10703	scgenerai_config
0.1739130434782608	32	184	12920	off_target	net_88_10937	0	0.25	net_84_10865_net_88_10937_net_90_11013_net_60_10703	scgenerai_config
0.4510869565217391	83	184	25840	off_target	net_88_10937	0	0.5	net_84_10865_net_88_10937_net_90_11013_net_60_10703	scgenerai_config
0.5869565217391305	108	184	38761	off_target	net_88_10937	0	0.75	net_84_10865_net_88_10937_net_90_11013_net_60_10703	scgenerai_config
0.7010869565217391	129	184	51681	off_target	net_88_10937	0	1.0	net_84_10865_net_88_10937_net_90_11013_net_60_10703	scgenerai_config
0.0054347826086956	1	184	52	on_target	net_88_10937	1	0.001	net_84_10865_net_88_10937_net_90_11013_net_60_10703	scgenerai_config
0.0217391304347826	4	184	517	on_target	net_88_10937	1	0.01	net_84_10865_net_88_10937_net_90_11013_net_60_10703	scgenerai_config
0.0217391304347826	4	184	2584	on_target	net_88_10937	1	0.05	net_84_10865_net_88_10937_net_90_11013_net_60_10703	scgenerai_config
0.0543478260869565	10	184	5168	on_target	net_88_10937	1	0.1	net_84_10865_net_88_10937_net_90_11013_net_60_10703	scgenerai_config
0.1195652173913043	22	184	10336	on_target	net_88_10937	1	0.2	net_84_10865_net_88_10937_net_90_11013_net_60_10703	scgenerai_config
0.1413043478260869	26	184	12920	on_target	net_88_10937	1	0.25	net_84_10865_net_88_10937_net_90_11013_net_60_10703	scgenerai_config
0.3152173913043478	58	184	25840	on_target	net_88_10937	1	0.5	net_84_10865_net_88_10937_net_90_11013_net_60_10703	scgenerai_config
0.4945652173913043	91	184	38761	on_target	net_88_10937	1	0.75	net_84_10865_net_88_10937_net_90_11013_net_60_10703	scgenerai_config
0.7010869565217391	129	184	51681	on_target	net_88_10937	1	1.0	net_84_10865_net_88_10937_net_90_11013_net_60_10703	scgenerai_config
0.0	0	216	52	off_target	net_90_11013	0	0.001	net_84_10865_net_88_10937_net_90_11013_net_60_10703	scgenerai_config
0.0	0	216	517	off_target	net_90_11013	0	0.01	net_84_10865_net_88_10937_net_90_11013_net_60_10703	scgenerai_config
0.0138888888888888	3	216	2584	off_target	net_90_11013	0	0.05	net_84_10865_net_88_10937_net_90_11013_net_60_10703	scgenerai_config
0.037037037037037	8	216	5168	off_target	net_90_11013	0	0.1	net_84_10865_net_88_10937_net_90_11013_net_60_10703	scgenerai_config
0.0879629629629629	19	216	10336	off_target	net_90_11013	0	0.2	net_84_10865_net_88_10937_net_90_11013_net_60_10703	scgenerai_config
0.1064814814814814	23	216	12920	off_target	net_90_11013	0	0.25	net_84_10865_net_88_10937_net_90_11013_net_60_10703	scgenerai_config
0.25	54	216	25840	off_target	net_90_11013	0	0.5	net_84_10865_net_88_10937_net_90_11013_net_60_10703	scgenerai_config
0.3888888888888889	84	216	38761	off_target	net_90_11013	0	0.75	net_84_10865_net_88_10937_net_90_11013_net_60_10703	scgenerai_config
0.5833333333333334	126	216	51681	off_target	net_90_11013	0	1.0	net_84_10865_net_88_10937_net_90_11013_net_60_10703	scgenerai_config
0.0	0	216	52	off_target	net_90_11013	1	0.001	net_84_10865_net_88_10937_net_90_11013_net_60_10703	scgenerai_config
0.0046296296296296	1	216	517	off_target	net_90_11013	1	0.01	net_84_10865_net_88_10937_net_90_11013_net_60_10703	scgenerai_config
0.0277777777777777	6	216	2584	off_target	net_90_11013	1	0.05	net_84_10865_net_88_10937_net_90_11013_net_60_10703	scgenerai_config
0.0787037037037037	17	216	5168	off_target	net_90_11013	1	0.1	net_84_10865_net_88_10937_net_90_11013_net_60_10703	scgenerai_config
0.1296296296296296	28	216	10336	off_target	net_90_11013	1	0.2	net_84_10865_net_88_10937_net_90_11013_net_60_10703	scgenerai_config
0.1481481481481481	32	216	12920	off_target	net_90_11013	1	0.25	net_84_10865_net_88_10937_net_90_11013_net_60_10703	scgenerai_config
0.287037037037037	62	216	25840	off_target	net_90_11013	1	0.5	net_84_10865_net_88_10937_net_90_11013_net_60_10703	scgenerai_config
0.4398148148148148	95	216	38761	off_target	net_90_11013	1	0.75	net_84_10865_net_88_10937_net_90_11013_net_60_10703	scgenerai_config
0.5833333333333334	126	216	51681	off_target	net_90_11013	1	1.0	net_84_10865_net_88_10937_net_90_11013_net_60_10703	scgenerai_config
0.0	0	98	88	on_target	net_84_11226	0	0.001	net_84_11226_net_172_10626_net_89_11634_net_76_10367	scgenerai_config
0.0	0	98	884	on_target	net_84_11226	0	0.01	net_84_11226_net_172_10626_net_89_11634_net_76_10367	scgenerai_config
0.010204081632653	1	98	4420	on_target	net_84_11226	0	0.05	net_84_11226_net_172_10626_net_89_11634_net_76_10367	scgenerai_config
0.0408163265306122	4	98	8841	on_target	net_84_11226	0	0.1	net_84_11226_net_172_10626_net_89_11634_net_76_10367	scgenerai_config
0.0510204081632653	5	98	17682	on_target	net_84_11226	0	0.2	net_84_11226_net_172_10626_net_89_11634_net_76_10367	scgenerai_config
0.0612244897959183	6	98	22102	on_target	net_84_11226	0	0.25	net_84_11226_net_172_10626_net_89_11634_net_76_10367	scgenerai_config
0.173469387755102	17	98	44205	on_target	net_84_11226	0	0.5	net_84_11226_net_172_10626_net_89_11634_net_76_10367	scgenerai_config
0.2551020408163265	25	98	66308	on_target	net_84_11226	0	0.75	net_84_11226_net_172_10626_net_89_11634_net_76_10367	scgenerai_config
0.3571428571428571	35	98	88410	on_target	net_84_11226	0	1.0	net_84_11226_net_172_10626_net_89_11634_net_76_10367	scgenerai_config
0.0	0	98	88	off_target	net_84_11226	1	0.001	net_84_11226_net_172_10626_net_89_11634_net_76_10367	scgenerai_config
0.0	0	98	884	off_target	net_84_11226	1	0.01	net_84_11226_net_172_10626_net_89_11634_net_76_10367	scgenerai_config
0.010204081632653	1	98	4420	off_target	net_84_11226	1	0.05	net_84_11226_net_172_10626_net_89_11634_net_76_10367	scgenerai_config
0.0204081632653061	2	98	8841	off_target	net_84_11226	1	0.1	net_84_11226_net_172_10626_net_89_11634_net_76_10367	scgenerai_config
0.0612244897959183	6	98	17682	off_target	net_84_11226	1	0.2	net_84_11226_net_172_10626_net_89_11634_net_76_10367	scgenerai_config
0.0714285714285714	7	98	22102	off_target	net_84_11226	1	0.25	net_84_11226_net_172_10626_net_89_11634_net_76_10367	scgenerai_config
