	cluster	source	jaccard_score	size_a	size_b	threshold	top_regulons	comparison	file_a	file_b
1354	cd4+_tcells	IL2RG	0.5384615384615384	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1355	pDC	PPP1R14B	0.6666666666666666	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1356	cd14-_monocytes	CMAHP--chr6:25061611(-)	0.8181818181818182	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1357	cd8+_tcells	IL2RG	0.5384615384615384	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1358	cd14+_monocytes	NR4A1	0.42857142857142855	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1359	nk_cells	TAGLN2	0.25	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1360	cd8+_tcells	H4C3	0.42857142857142855	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1361	DC	ID2	0.3333333333333333	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1362	cd14-_monocytes	EVL	0.5384615384615384	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1363	cd14+_monocytes	CHN2	0.6666666666666666	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1364	b_cells	ELMO1	0.6666666666666666	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1365	pDC	SPN	0.1111111111111111	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1366	cd8+_tcells	C12orf75	0.1111111111111111	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1367	nk_cells	ARL4C	0.6666666666666666	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1368	cd4+_tcells	PHACTR2	0.25	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1369	pDC	FLT3	0.3333333333333333	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1370	b_cells	HDAC9	0.8181818181818182	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1371	pDC	TLN1	0.25	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1372	cd4+_tcells	NIBAN1	0.05263157894736842	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1373	cd14-_monocytes	VOPP1	0.3333333333333333	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1374	cd14-_monocytes	HLA-DRA	0.5384615384615384	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1375	b_cells	SLC38A1	0.42857142857142855	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1376	cd14+_monocytes	PLXDC2	0.42857142857142855	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1377	b_cells	FCGR2B	0.8181818181818182	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1378	cd14+_monocytes	HDAC9	0.5384615384615384	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1379	pDC	TAGLN2	0.42857142857142855	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1380	nk_cells	IL2RG	0.42857142857142855	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1381	cd14-_monocytes	UVRAG	0.6666666666666666	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1382	cd14-_monocytes	PLD4	0.5384615384615384	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1383	DC	ENSG00000290039	0.25	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1384	nk_cells	SLC38A1	0.5384615384615384	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1385	cd8+_tcells	TLK1	0.3333333333333333	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1386	nk_cells	H4C3	0.17647058823529413	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1387	pDC	ARL4C	0.5384615384615384	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1388	cd8+_tcells	ZFP36L1	0.17647058823529413	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1389	cd14-_monocytes	HLA-DPA1	0.5384615384615384	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1390	pDC	HLA-DQB1	0.6666666666666666	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1391	b_cells	HLA-DQA1	0.5384615384615384	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1392	cd8+_tcells	HLA-DPB1	0.6666666666666666	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1393	cd14+_monocytes	PHACTR2	0.42857142857142855	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1394	cd14+_monocytes	IGFBP7	0.3333333333333333	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1395	cd14+_monocytes	MAML3	0.42857142857142855	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1396	b_cells	BCL11A	0.5384615384615384	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1397	cd14-_monocytes	ID2	0.5384615384615384	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1398	cd14+_monocytes	LCORL	0.3333333333333333	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1399	b_cells	HLA-DQB1	0.6666666666666666	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1400	pDC	HDAC9	0.5384615384615384	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1401	cd4+_tcells	H4C3	0.5384615384615384	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1402	nk_cells	TPM4	0.25	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1403	DC	HLA-DQA1	0.6666666666666666	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1404	cd14-_monocytes	LDLRAD4	0.1111111111111111	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1405	b_cells	PRKACB	0.3333333333333333	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1406	cd8+_tcells	ANKRD44	0.42857142857142855	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1407	pDC	SLC38A1	0.5384615384615384	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1408	pDC	GPR183	0.8181818181818182	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1409	cd4+_tcells	KIF2A	0.5384615384615384	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1410	cd4+_tcells	ARB2A	0.0	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1411	b_cells	IL2RG	0.5384615384615384	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1412	cd14-_monocytes	SLAMF7	0.5384615384615384	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1413	DC	ARL4C	0.8181818181818182	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1414	DC	IFITM2	0.5384615384615384	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1415	cd8+_tcells	CDC42SE2	0.8181818181818182	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1416	cd4+_tcells	DOCK10	0.25	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1417	DC	HLA-DQB1	0.8181818181818182	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1418	cd4+_tcells	CAMK1D	0.17647058823529413	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1419	pDC	HIP1	0.25	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1420	cd14+_monocytes	FRMD4B	0.42857142857142855	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1421	cd4+_tcells	SELL	0.3333333333333333	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1422	b_cells	CCDC50	0.6666666666666666	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1423	b_cells	H4C3	0.25	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1424	cd8+_tcells	EVL	0.6666666666666666	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1425	nk_cells	STAG1	0.05263157894736842	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1426	cd14+_monocytes	ACTN1	0.5384615384615384	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1427	cd8+_tcells	RUNX1	0.17647058823529413	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1428	pDC	SELL	0.5384615384615384	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1429	pDC	FCER1A	0.25	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1430	cd4+_tcells	VOPP1	0.42857142857142855	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1431	pDC	HLA-DQA1	0.6666666666666666	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1432	nk_cells	PACS1	0.25	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1433	nk_cells	VAV3	0.5384615384615384	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1434	cd14-_monocytes	CCNH	0.0	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1435	cd4+_tcells	TLK1	0.1111111111111111	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1436	b_cells	DOCK10	0.42857142857142855	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1437	b_cells	FCHSD2	0.5384615384615384	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1438	nk_cells	ANKRD44	0.25	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1439	b_cells	CAMK1D	0.6666666666666666	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1440	cd4+_tcells	MACF1	0.42857142857142855	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1441	b_cells	SELL	0.5384615384615384	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1442	cd8+_tcells	NFATC2	0.25	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1443	b_cells	ADAM28	0.6666666666666666	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1444	b_cells	TPM4	0.6666666666666666	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1445	pDC	CD74	0.6666666666666666	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1446	cd14-_monocytes	FAM117B	0.25	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1447	nk_cells	KIF2A	0.17647058823529413	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1448	cd14+_monocytes	CAMK1D	0.6666666666666666	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1449	DC	LYN	0.5384615384615384	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1450	b_cells	AFF3	0.5384615384615384	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1451	nk_cells	LPP	0.42857142857142855	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1452	cd14+_monocytes	HLA-DQA1	0.6666666666666666	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1453	nk_cells	DOCK10	0.1111111111111111	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1454	nk_cells	CD2	0.6666666666666666	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1455	nk_cells	SELL	0.42857142857142855	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1456	b_cells	CD74	0.8181818181818182	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1457	cd4+_tcells	ANKRD44	0.3333333333333333	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1458	cd8+_tcells	MAP3K5	0.17647058823529413	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1459	DC	FCER1A	0.42857142857142855	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1460	pDC	WDFY4	0.5384615384615384	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs bd-rhap-rep2-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	bd-rhap-rep2-X/regulons_10.tsv
1461	DC	TPM4	0.17647058823529413	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	10x-rep1-kallisto-cellbender-X/regulons_10.tsv
1462	nk_cells	BIN1	0.17647058823529413	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	10x-rep1-kallisto-cellbender-X/regulons_10.tsv
1463	cd8+_tcells	CXCR4	0.3333333333333333	10	10	10	50	bd-rhap-rep1-X/regulons_10.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_10.tsv	bd-rhap-rep1-X/regulons_10.tsv	10x-rep1-kallisto-cellbender-X/regulons_10.tsv
