	cluster	source	jaccard_score	size_a	size_b	threshold	top_regulons	comparison	file_a	file_b
2757	cd4+_tcells	RUNX1	0.26582278481012656	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2758	cd8+_tcells	MAF	0.3333333333333333	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2759	DC	HIVEP2	0.35135135135135137	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2760	cd14-_monocytes	SOX4	0.3333333333333333	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2761	cd4+_tcells	KLF12	0.6666666666666666	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2762	cd14+_monocytes	FOXP1	0.4925373134328358	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2763	cd4+_tcells	FOXO1	0.35135135135135137	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2764	cd4+_tcells	ETS1	0.7241379310344828	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2765	cd8+_tcells	KLF12	0.6129032258064516	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2766	cd14-_monocytes	FOSB	0.4492753623188406	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2767	b_cells	IRF8	0.5384615384615384	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2768	cd8+_tcells	ETS1	0.639344262295082	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2769	cd4+_tcells	MAX	0.42857142857142855	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2770	cd4+_tcells	TCF7	0.5873015873015873	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2771	pDC	RUNX1	0.3888888888888889	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2772	pDC	DACH1	0.4084507042253521	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2773	cd14+_monocytes	NFAT5	0.4925373134328358	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2774	b_cells	ARID5B	0.47058823529411764	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2775	DC	ZBTB20	0.4925373134328358	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2776	cd8+_tcells	MYBL1	0.47058823529411764	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2777	b_cells	HIPK2	0.03278688524590164	50	13	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2778	cd14+_monocytes	IRF8	0.3157894736842105	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2779	nk_cells	NFAT5	0.3888888888888889	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2780	pDC	MAX	0.21951219512195122	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2781	DC	NFAT5	0.21951219512195122	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2782	DC	NR4A1	0.47058823529411764	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2783	cd14-_monocytes	TCF7L2	0.47058823529411764	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2784	DC	IRF8	0.5151515151515151	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2785	cd4+_tcells	TRERF1	0.3888888888888889	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2786	b_cells	ETS1	0.5151515151515151	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2787	nk_cells	HIPK2	0.47058823529411764	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2788	cd14-_monocytes	NFATC3	0.4925373134328358	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2789	cd14-_monocytes	ZEB2	0.4084507042253521	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2790	DC	HIPK2	0.21951219512195122	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2791	cd14+_monocytes	RUNX1	0.4492753623188406	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2792	b_cells	MAX	0.25	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2793	cd4+_tcells	GATA3	0.4084507042253521	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2794	cd4+_tcells	TCF12	0.08333333333333333	50	15	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2795	cd4+_tcells	IKZF3	0.5625	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2796	pDC	TRERF1	0.3333333333333333	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2797	DC	RUNX1	0.3888888888888889	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2798	cd14+_monocytes	MAX	0.25	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2799	pDC	ZBTB20	0.25	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2800	nk_cells	KLF12	0.6949152542372882	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2801	pDC	SETBP1	0.26582278481012656	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2802	cd4+_tcells	ID2	0.2987012987012987	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2803	nk_cells	ETS1	0.6666666666666666	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2804	pDC	IRF7	0.42857142857142855	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2805	pDC	NFAT5	0.19047619047619047	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2806	nk_cells	MAX	0.13636363636363635	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2807	cd8+_tcells	ZEB2	0.4084507042253521	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2808	nk_cells	TFDP2	0.4084507042253521	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2809	DC	MAX	0.13636363636363635	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2810	cd14+_monocytes	TRPS1	0.4925373134328358	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2811	cd4+_tcells	BTG2	0.3888888888888889	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2812	cd8+_tcells	BTG2	0.2987012987012987	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2813	DC	NFATC2	0.26582278481012656	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2814	cd4+_tcells	MAF	0.3333333333333333	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2815	b_cells	SETBP1	0.3698630136986301	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2816	DC	TRPS1	0.4925373134328358	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2817	b_cells	IKZF3	0.5625	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2818	cd8+_tcells	PRDM1	0.3698630136986301	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2819	cd14-_monocytes	FOXP1	0.5151515151515151	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2820	cd14+_monocytes	ZBTB20	0.4084507042253521	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2821	cd8+_tcells	EOMES	0.5873015873015873	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2822	DC	TRERF1	0.26582278481012656	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2823	cd14+_monocytes	IRF7	0.3157894736842105	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2824	cd14-_monocytes	NFAT5	0.3333333333333333	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2825	cd14+_monocytes	NR4A1	0.4925373134328358	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2826	cd14-_monocytes	HES1	0.3698630136986301	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2827	nk_cells	HOPX	0.21951219512195122	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2828	nk_cells	IKZF3	0.5384615384615384	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2829	DC	TCF12	0.3157894736842105	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2830	pDC	ETS1	0.3698630136986301	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2831	cd14+_monocytes	EGR1	0.3888888888888889	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2832	cd14-_monocytes	IRF8	0.25	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2833	cd14+_monocytes	ID2	0.4084507042253521	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2834	DC	IRF7	0.3157894736842105	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2835	pDC	TFDP2	0.21951219512195122	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2836	cd4+_tcells	FOSB	0.42857142857142855	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2837	cd8+_tcells	FOXP1	0.639344262295082	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2838	cd4+_tcells	LEF1	0.3888888888888889	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2839	cd8+_tcells	RORA	0.4925373134328358	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2840	cd8+_tcells	FOSB	0.4084507042253521	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2841	nk_cells	ID2	0.4084507042253521	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2842	cd14+_monocytes	HIPK2	0.28205128205128205	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2843	DC	ID2	0.4084507042253521	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2844	b_cells	KLF12	0.4925373134328358	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2845	b_cells	FOXO1	0.3157894736842105	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2846	nk_cells	BTG2	0.26582278481012656	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2847	cd4+_tcells	RUNX3	0.3888888888888889	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2848	b_cells	HDAC9	0.47058823529411764	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2849	nk_cells	MAF	0.3333333333333333	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2850	nk_cells	PRDM1	0.26582278481012656	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2851	cd14-_monocytes	MAX	0.3157894736842105	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2852	cd4+_tcells	MAML2	0.47058823529411764	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2853	pDC	TCF12	0.3698630136986301	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2854	cd14+_monocytes	HDAC9	0.5151515151515151	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2855	cd4+_tcells	NFATC3	0.2345679012345679	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2856	nk_cells	EOMES	0.639344262295082	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2857	cd8+_tcells	NFATC3	0.3157894736842105	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
