,method,clustering_score,training_time,inference_time,dataset
2651,Deconvolution_32_1_0_NegativeBinomialAutoencoder_zeros,1.0,1549.585579614999,101.73380390997045,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2652,GuidedBackprop_32_1_0_ZINBAutoencoder_zeros,1.0,2429.888213235012,100.47140852699522,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2653,GradientShap_32_1_0_ZINBAutoencoder_zeros,1.0,2429.888213235012,455.58070514100837,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2654,GradientShap_32_1_0_ZINBAutoencoder_randomize,1.0,2429.888213235012,448.1659764589858,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2655,GradientShap_32_1_0_ZINBAutoencoder_data,1.0,2429.888213235012,452.15107773500495,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2656,Deconvolution_32_1_0_ZINBAutoencoder_zeros,0.8706666666666667,2429.888213235012,108.65924549597548,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2657,GuidedBackprop_32_1_0.1_NegativeBinomialAutoencoder_zeros,0.7773333333333333,2100.082358309999,105.97029920096975,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2658,GradientShap_32_1_0.1_NegativeBinomialAutoencoder_zeros,0.5573333333333333,2100.082358309999,504.8628028570092,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2659,GradientShap_32_1_0.1_NegativeBinomialAutoencoder_randomize,1.0,2100.082358309999,471.1229327560286,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2660,GradientShap_32_1_0.1_NegativeBinomialAutoencoder_data,1.0,2100.082358309999,451.2338070120313,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2661,Deconvolution_32_1_0.1_NegativeBinomialAutoencoder_zeros,0.782,2100.082358309999,96.38949447101913,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2662,GuidedBackprop_32_1_0.1_ZINBAutoencoder_zeros,1.0,3331.849110473995,112.45436249498744,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2663,GradientShap_32_1_0.1_ZINBAutoencoder_zeros,0.5153333333333333,3331.849110473995,497.4430343909771,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2664,GradientShap_32_1_0.1_ZINBAutoencoder_randomize,1.0,3331.849110473995,470.98189762898255,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2665,GradientShap_32_1_0.1_ZINBAutoencoder_data,1.0,3331.849110473995,521.0540679050027,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2666,Deconvolution_32_1_0.1_ZINBAutoencoder_zeros,1.0,3331.849110473995,108.49268146400573,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2667,GuidedBackprop_32_2_0_NegativeBinomialAutoencoder_zeros,0.7886666666666666,1977.378297229996,112.53080156596843,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2668,GradientShap_32_2_0_NegativeBinomialAutoencoder_zeros,1.0,1977.378297229996,521.8952562750201,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2669,GradientShap_32_2_0_NegativeBinomialAutoencoder_randomize,1.0,1977.378297229996,528.9858486049925,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2670,GradientShap_32_2_0_NegativeBinomialAutoencoder_data,1.0,1977.378297229996,532.412808079971,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2671,Deconvolution_32_2_0_NegativeBinomialAutoencoder_zeros,0.86,1977.378297229996,114.38191752100829,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2672,GuidedBackprop_32_2_0_ZINBAutoencoder_zeros,1.0,3003.9363905449864,114.8775628900039,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2673,GradientShap_32_2_0_ZINBAutoencoder_zeros,1.0,3003.9363905449864,519.6908998089493,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2674,GradientShap_32_2_0_ZINBAutoencoder_randomize,1.0,3003.9363905449864,529.2877005360206,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2675,GradientShap_32_2_0_ZINBAutoencoder_data,1.0,3003.9363905449864,529.3213861280237,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2676,Deconvolution_32_2_0_ZINBAutoencoder_zeros,0.5326666666666666,3003.9363905449864,113.5230982080102,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2677,GuidedBackprop_32_2_0.1_NegativeBinomialAutoencoder_zeros,1.0,1904.2357768189977,108.77432401600527,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2678,GradientShap_32_2_0.1_NegativeBinomialAutoencoder_zeros,0.5166666666666667,1904.2357768189977,527.3527066370007,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2679,GradientShap_32_2_0.1_NegativeBinomialAutoencoder_randomize,0.7813333333333333,1904.2357768189977,525.4737813959946,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2680,GradientShap_32_2_0.1_NegativeBinomialAutoencoder_data,1.0,1904.2357768189977,535.158733728982,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2681,Deconvolution_32_2_0.1_NegativeBinomialAutoencoder_zeros,1.0,1904.2357768189977,109.51508802600438,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2682,GuidedBackprop_32_2_0.1_ZINBAutoencoder_zeros,0.8333333333333334,2725.9186888459953,110.81704426102806,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2683,GradientShap_32_2_0.1_ZINBAutoencoder_zeros,1.0,2725.9186888459953,528.3517624280066,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2684,GradientShap_32_2_0.1_ZINBAutoencoder_randomize,0.8026666666666666,2725.9186888459953,531.9288438420044,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2685,GradientShap_32_2_0.1_ZINBAutoencoder_data,1.0,2725.9186888459953,528.4794633080019,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2686,Deconvolution_32_2_0.1_ZINBAutoencoder_zeros,1.0,2725.9186888459953,110.24458051897818,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2687,GuidedBackprop_32_3_0_NegativeBinomialAutoencoder_zeros,1.0,2702.7733358989935,111.62680193100823,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2688,GradientShap_32_3_0_NegativeBinomialAutoencoder_zeros,1.0,2702.7733358989935,516.4537673550076,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2689,GradientShap_32_3_0_NegativeBinomialAutoencoder_randomize,1.0,2702.7733358989935,530.122931527032,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2690,GradientShap_32_3_0_NegativeBinomialAutoencoder_data,1.0,2702.7733358989935,520.6858254629769,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2691,Deconvolution_32_3_0_NegativeBinomialAutoencoder_zeros,1.0,2702.7733358989935,111.4706058279844,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2692,GuidedBackprop_32_3_0_ZINBAutoencoder_zeros,0.7593333333333333,3714.0716380999656,115.8831961939577,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2693,GradientShap_32_3_0_ZINBAutoencoder_zeros,1.0,3714.0716380999656,516.4437780499575,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2694,GradientShap_32_3_0_ZINBAutoencoder_randomize,1.0,3714.0716380999656,528.6321468660026,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2695,GradientShap_32_3_0_ZINBAutoencoder_data,1.0,3714.0716380999656,517.5101245729602,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2696,Deconvolution_32_3_0_ZINBAutoencoder_zeros,0.8493333333333334,3714.0716380999656,113.95537584798876,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2697,GuidedBackprop_32_3_0.1_NegativeBinomialAutoencoder_zeros,1.0,1958.1590532360133,117.6441035810276,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2698,GradientShap_32_3_0.1_NegativeBinomialAutoencoder_zeros,0.5473333333333333,1958.1590532360133,534.4072026839713,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2699,GradientShap_32_3_0.1_NegativeBinomialAutoencoder_randomize,1.0,1958.1590532360133,537.9214946490247,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2700,GradientShap_32_3_0.1_NegativeBinomialAutoencoder_data,1.0,1958.1590532360133,534.9350573490374,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2701,Deconvolution_32_3_0.1_NegativeBinomialAutoencoder_zeros,0.5173333333333333,1958.1590532360133,117.55812123802025,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2702,GuidedBackprop_32_3_0.1_ZINBAutoencoder_zeros,1.0,2605.4782069509965,112.47093947196845,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2703,GradientShap_32_3_0.1_ZINBAutoencoder_zeros,1.0,2605.4782069509965,517.4402655630256,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2704,GradientShap_32_3_0.1_ZINBAutoencoder_randomize,1.0,2605.4782069509965,523.0169241219992,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2705,GradientShap_32_3_0.1_ZINBAutoencoder_data,1.0,2605.4782069509965,520.9878553019953,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2706,Deconvolution_32_3_0.1_ZINBAutoencoder_zeros,0.5266666666666666,2605.4782069509965,116.22291433403734,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2707,GuidedBackprop_16_1_0_NegativeBinomialAutoencoder_zeros,1.0,2912.2615814719466,103.97736923000775,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2708,GradientShap_16_1_0_NegativeBinomialAutoencoder_zeros,1.0,2912.2615814719466,519.3284697139752,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2709,GradientShap_16_1_0_NegativeBinomialAutoencoder_randomize,1.0,2912.2615814719466,522.6806779910112,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2710,GradientShap_16_1_0_NegativeBinomialAutoencoder_data,1.0,2912.2615814719466,508.8836301009869,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2711,Deconvolution_16_1_0_NegativeBinomialAutoencoder_zeros,1.0,2912.2615814719466,106.16451466298895,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2712,GuidedBackprop_16_1_0_ZINBAutoencoder_zeros,0.9833333333333333,4601.939206438023,103.5988979699905,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2713,GradientShap_16_1_0_ZINBAutoencoder_zeros,1.0,4601.939206438023,512.3316858570324,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2714,GradientShap_16_1_0_ZINBAutoencoder_randomize,1.0,4601.939206438023,518.6924638400087,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2715,GradientShap_16_1_0_ZINBAutoencoder_data,1.0,4601.939206438023,523.0617769070086,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2716,Deconvolution_16_1_0_ZINBAutoencoder_zeros,1.0,4601.939206438023,105.2252902929904,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2717,GuidedBackprop_16_1_0.1_NegativeBinomialAutoencoder_zeros,1.0,3929.53704137,103.8050264660269,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2718,GradientShap_16_1_0.1_NegativeBinomialAutoencoder_zeros,1.0,3929.53704137,513.0828869019751,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2719,GradientShap_16_1_0.1_NegativeBinomialAutoencoder_randomize,1.0,3929.53704137,516.5974503720063,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2720,GradientShap_16_1_0.1_NegativeBinomialAutoencoder_data,1.0,3929.53704137,519.7843573979917,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2721,Deconvolution_16_1_0.1_NegativeBinomialAutoencoder_zeros,1.0,3929.53704137,104.6580403019907,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2722,GuidedBackprop_16_1_0.1_ZINBAutoencoder_zeros,0.7693333333333333,5501.72795691801,102.2280372530222,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2723,GradientShap_16_1_0.1_ZINBAutoencoder_zeros,1.0,5501.72795691801,513.0793581769685,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2724,GradientShap_16_1_0.1_ZINBAutoencoder_randomize,1.0,5501.72795691801,521.4696578689618,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2725,GradientShap_16_1_0.1_ZINBAutoencoder_data,1.0,5501.72795691801,513.8989711730392,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2726,Deconvolution_16_1_0.1_ZINBAutoencoder_zeros,1.0,5501.72795691801,104.08499772800133,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2727,GuidedBackprop_16_2_0_NegativeBinomialAutoencoder_zeros,0.6153333333333333,3192.548256270995,106.69767166802194,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2728,GradientShap_16_2_0_NegativeBinomialAutoencoder_zeros,1.0,3192.548256270995,514.8782777630258,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2729,GradientShap_16_2_0_NegativeBinomialAutoencoder_randomize,1.0,3192.548256270995,521.2521805469878,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2730,GradientShap_16_2_0_NegativeBinomialAutoencoder_data,1.0,3192.548256270995,514.4371571069933,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2731,Deconvolution_16_2_0_NegativeBinomialAutoencoder_zeros,1.0,3192.548256270995,107.24681725300616,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2732,GuidedBackprop_16_2_0_ZINBAutoencoder_zeros,1.0,5927.9706641979865,107.7387789139757,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2733,GradientShap_16_2_0_ZINBAutoencoder_zeros,1.0,5927.9706641979865,513.0051639900194,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2734,GradientShap_16_2_0_ZINBAutoencoder_randomize,1.0,5927.9706641979865,516.5855230220477,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2735,GradientShap_16_2_0_ZINBAutoencoder_data,1.0,5927.9706641979865,515.4511618189863,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2736,Deconvolution_16_2_0_ZINBAutoencoder_zeros,1.0,5927.9706641979865,108.49370573699707,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2737,GuidedBackprop_16_2_0.1_NegativeBinomialAutoencoder_zeros,0.512,3469.245108335046,109.81311103497865,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2738,GradientShap_16_2_0.1_NegativeBinomialAutoencoder_zeros,1.0,3469.245108335046,514.9296840759926,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2739,GradientShap_16_2_0.1_NegativeBinomialAutoencoder_randomize,1.0,3469.245108335046,519.6039038600284,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2740,GradientShap_16_2_0.1_NegativeBinomialAutoencoder_data,1.0,3469.245108335046,518.8691449940088,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2741,Deconvolution_16_2_0.1_NegativeBinomialAutoencoder_zeros,1.0,3469.245108335046,105.59430742100812,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2742,GuidedBackprop_16_2_0.1_ZINBAutoencoder_zeros,1.0,4946.095779849042,106.81118367001181,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2743,GradientShap_16_2_0.1_ZINBAutoencoder_zeros,1.0,4946.095779849042,513.6690746810054,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2744,GradientShap_16_2_0.1_ZINBAutoencoder_randomize,0.9906666666666667,4946.095779849042,518.7049995530397,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2745,GradientShap_16_2_0.1_ZINBAutoencoder_data,1.0,4946.095779849042,517.8182438070071,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2746,Deconvolution_16_2_0.1_ZINBAutoencoder_zeros,1.0,4946.095779849042,110.43035247398075,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2747,GuidedBackprop_16_3_0_NegativeBinomialAutoencoder_zeros,1.0,5069.3071666400065,110.88496312702773,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2748,GradientShap_16_3_0_NegativeBinomialAutoencoder_zeros,1.0,5069.3071666400065,515.960255835962,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2749,GradientShap_16_3_0_NegativeBinomialAutoencoder_randomize,1.0,5069.3071666400065,518.4842050320003,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2750,GradientShap_16_3_0_NegativeBinomialAutoencoder_data,1.0,5069.3071666400065,508.1301254479913,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2751,Deconvolution_16_3_0_NegativeBinomialAutoencoder_zeros,1.0,5069.3071666400065,111.15212450001854,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2752,GuidedBackprop_16_3_0_ZINBAutoencoder_zeros,0.746,6470.94674995105,114.22929708502488,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2753,GradientShap_16_3_0_ZINBAutoencoder_zeros,1.0,6470.94674995105,516.5817675769795,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2754,GradientShap_16_3_0_ZINBAutoencoder_randomize,1.0,6470.94674995105,515.5426969580003,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2755,GradientShap_16_3_0_ZINBAutoencoder_data,1.0,6470.94674995105,523.9601363840047,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2756,Deconvolution_16_3_0_ZINBAutoencoder_zeros,1.0,6470.94674995105,115.32417057495331,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2757,GuidedBackprop_16_3_0.1_NegativeBinomialAutoencoder_zeros,0.7826666666666666,3286.499326919031,110.43856944399886,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2758,GradientShap_16_3_0.1_NegativeBinomialAutoencoder_zeros,1.0,3286.499326919031,517.741097635997,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2759,GradientShap_16_3_0.1_NegativeBinomialAutoencoder_randomize,1.0,3286.499326919031,524.1740604389925,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2760,GradientShap_16_3_0.1_NegativeBinomialAutoencoder_data,1.0,3286.499326919031,521.2457472929964,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2761,Deconvolution_16_3_0.1_NegativeBinomialAutoencoder_zeros,0.5186666666666667,3286.499326919031,111.25533999101026,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2762,GuidedBackprop_16_3_0.1_ZINBAutoencoder_zeros,1.0,2065.0666787619703,113.49282474600477,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2763,GradientShap_16_3_0.1_ZINBAutoencoder_zeros,1.0,2065.0666787619703,517.5252896589809,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2764,GradientShap_16_3_0.1_ZINBAutoencoder_randomize,0.5046666666666667,2065.0666787619703,523.1540636590216,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2765,GradientShap_16_3_0.1_ZINBAutoencoder_data,1.0,2065.0666787619703,521.9721923299949,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2766,Deconvolution_16_3_0.1_ZINBAutoencoder_zeros,1.0,2065.0666787619703,113.37900081794942,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2767,GuidedBackprop_64_1_0_NegativeBinomialAutoencoder_zeros,0.5776,2441.2208401410026,250.34246750501916,net_70_11431_net_60_10082_net_135_11054_net_53_11196_net_74_11972_net_84_9903
2768,GradientShap_64_1_0_NegativeBinomialAutoencoder_zeros,0.8668,2441.2208401410026,1266.5024544079788,net_70_11431_net_60_10082_net_135_11054_net_53_11196_net_74_11972_net_84_9903
2769,GradientShap_64_1_0_NegativeBinomialAutoencoder_randomize,0.7112,2441.2208401410026,1193.9490954119829,net_70_11431_net_60_10082_net_135_11054_net_53_11196_net_74_11972_net_84_9903
2770,GradientShap_64_1_0_NegativeBinomialAutoencoder_data,0.6828,2441.2208401410026,1449.6597617249936,net_70_11431_net_60_10082_net_135_11054_net_53_11196_net_74_11972_net_84_9903
2771,Deconvolution_64_1_0_NegativeBinomialAutoencoder_zeros,0.6456,2441.2208401410026,474.7579029839835,net_70_11431_net_60_10082_net_135_11054_net_53_11196_net_74_11972_net_84_9903
2772,GuidedBackprop_64_1_0_ZINBAutoencoder_zeros,0.5132,3711.1758449749905,346.35451902699424,net_70_11431_net_60_10082_net_135_11054_net_53_11196_net_74_11972_net_84_9903
2773,GradientShap_64_1_0_ZINBAutoencoder_zeros,0.874,3711.1758449749905,1238.4544441599865,net_70_11431_net_60_10082_net_135_11054_net_53_11196_net_74_11972_net_84_9903
2774,GradientShap_64_1_0_ZINBAutoencoder_randomize,0.676,3711.1758449749905,1296.0138971069828,net_70_11431_net_60_10082_net_135_11054_net_53_11196_net_74_11972_net_84_9903
2775,GradientShap_64_1_0_ZINBAutoencoder_data,0.6756,3711.1758449749905,1263.8461067290045,net_70_11431_net_60_10082_net_135_11054_net_53_11196_net_74_11972_net_84_9903
2776,Deconvolution_64_1_0_ZINBAutoencoder_zeros,0.9996,3711.1758449749905,298.090342423995,net_70_11431_net_60_10082_net_135_11054_net_53_11196_net_74_11972_net_84_9903
2777,GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros,0.6008,2988.90142902598,319.9119499080116,net_70_11431_net_60_10082_net_135_11054_net_53_11196_net_74_11972_net_84_9903
2778,GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros,0.6488,2988.90142902598,1262.155459423957,net_70_11431_net_60_10082_net_135_11054_net_53_11196_net_74_11972_net_84_9903
